word1,word2,label
STUDY,HOSE,0
STUDY,CANDLESTICK,0
BIKE,TUBE,0
BIKE,KNIFE,0
BIKE,PIPE,0
BIKE,DRILL,0
BIKE,WRENCH,0
BIKE,HOSE,0
BIKE,PRACTICE,0
BIKE,CANDLESTICK,0
TUBE,SPORTS,0
TUBE,KNIFE,0
TUBE,CIGARETTE,0
TUBE,DRILL,0
TUBE,WRENCH,0
TUBE,PRACTICE,0
TUBE,CANDLESTICK,0
SPORTS,KNIFE,0
SPORTS,PIPE,0
SPORTS,DRILL,0
SPORTS,WRENCH,0
SPORTS,HOSE,0
SPORTS,PRACTICE,0
SPORTS,CANDLESTICK,0
KNIFE,CIGARETTE,0
KNIFE,PIPE,0
KNIFE,DRILL,0
KNIFE,HOSE,0
KNIFE,PRACTICE,0
CIGARETTE,PIPE,0
CIGARETTE,DRILL,0
CIGARETTE,WRENCH,0
CIGARETTE,HOSE,0
CIGARETTE,PRACTICE,0
CIGARETTE,CANDLESTICK,0
PIPE,DRILL,0
PIPE,WRENCH,0
PIPE,PRACTICE,0
PIPE,CANDLESTICK,0
DRILL,WRENCH,0
DRILL,HOSE,0
DRILL,CANDLESTICK,0
WRENCH,HOSE,0
WRENCH,PRACTICE,0
HOSE,PRACTICE,0
HOSE,CANDLESTICK,0
PRACTICE,CANDLESTICK,0
BICYCLE,TRILOGY,1
BICYCLE,UNIFORM,1
BICYCLE,QUADRANT,1
SPIN,PITCHFORK,1
SPIN,ROLLING STONE,1
SPIN,BILLBOARD,1
STABLE,EVEN,1
STABLE,LEVEL,1
STABLE,STEADY,1
PIN,LANCE,1
PIN,SKEWER,1
PIN,SPIT,1
EVEN,LEVEL,1
EVEN,STEADY,1
LANCE,SKEWER,1
LANCE,SPIT,1
TRILOGY,UNIFORM,1
TRILOGY,QUADRANT,1
PITCHFORK,ROLLING STONE,1
PITCHFORK,BILLBOARD,1
UNIFORM,QUADRANT,1
ROLLING STONE,BILLBOARD,1
SKEWER,SPIT,1
LEVEL,STEADY,1
BICYCLE,SPIN,0
BICYCLE,STABLE,0
BICYCLE,PIN,0
BICYCLE,EVEN,0
BICYCLE,LANCE,0
BICYCLE,PITCHFORK,0
BICYCLE,ROLLING STONE,0
BICYCLE,SKEWER,0
BICYCLE,LEVEL,0
BICYCLE,BILLBOARD,0
BICYCLE,STEADY,0
BICYCLE,SPIT,0
SPIN,STABLE,0
SPIN,PIN,0
SPIN,EVEN,0
SPIN,LANCE,0
SPIN,TRILOGY,0
SPIN,UNIFORM,0
SPIN,SKEWER,0
SPIN,LEVEL,0
SPIN,STEADY,0
SPIN,QUADRANT,0
SPIN,SPIT,0
STABLE,PIN,0
STABLE,LANCE,0
STABLE,TRILOGY,0
STABLE,PITCHFORK,0
STABLE,UNIFORM,0
STABLE,ROLLING STONE,0
STABLE,SKEWER,0
STABLE,BILLBOARD,0
STABLE,QUADRANT,0
STABLE,SPIT,0
PIN,EVEN,0
PIN,TRILOGY,0
PIN,PITCHFORK,0
PIN,UNIFORM,0
PIN,ROLLING STONE,0
PIN,LEVEL,0
PIN,BILLBOARD,0
PIN,STEADY,0
PIN,QUADRANT,0
EVEN,LANCE,0
EVEN,TRILOGY,0
EVEN,PITCHFORK,0
EVEN,UNIFORM,0
EVEN,ROLLING STONE,0
EVEN,SKEWER,0
EVEN,BILLBOARD,0
EVEN,QUADRANT,0
EVEN,SPIT,0
LANCE,TRILOGY,0
LANCE,PITCHFORK,0
LANCE,UNIFORM,0
LANCE,ROLLING STONE,0
LANCE,LEVEL,0
LANCE,BILLBOARD,0
LANCE,STEADY,0
LANCE,QUADRANT,0
TRILOGY,PITCHFORK,0
TRILOGY,ROLLING STONE,0
TRILOGY,SKEWER,0
TRILOGY,LEVEL,0
TRILOGY,BILLBOARD,0
TRILOGY,STEADY,0
TRILOGY,SPIT,0
PITCHFORK,UNIFORM,0
PITCHFORK,SKEWER,0
PITCHFORK,LEVEL,0
PITCHFORK,STEADY,0
PITCHFORK,QUADRANT,0
PITCHFORK,SPIT,0
UNIFORM,ROLLING STONE,0
UNIFORM,SKEWER,0
UNIFORM,LEVEL,0
UNIFORM,BILLBOARD,0
UNIFORM,STEADY,0
UNIFORM,SPIT,0
ROLLING STONE,SKEWER,0
ROLLING STONE,LEVEL,0
ROLLING STONE,STEADY,0
ROLLING STONE,QUADRANT,0
ROLLING STONE,SPIT,0
SKEWER,LEVEL,0
SKEWER,BILLBOARD,0
SKEWER,STEADY,0
SKEWER,QUADRANT,0
LEVEL,BILLBOARD,0
LEVEL,QUADRANT,0
LEVEL,SPIT,0
BILLBOARD,STEADY,0
BILLBOARD,QUADRANT,0
BILLBOARD,SPIT,0
STEADY,QUADRANT,0
STEADY,SPIT,0
QUADRANT,SPIT,0
ICE,BOUILLON,1
ICE,SUGAR,1
ICE,DIE,1
WAX,PLATTER,1
WAX,VINYL,1
WAX,LP,1
SOUP,HERRING,1
SOUP,WISH,1
SOUP,FUNNY,1
STOCK,CD,1
STOCK,BOND,1
STOCK,OPTION,1
HERRING,WISH,1
HERRING,FUNNY,1
PLATTER,VINYL,1
PLATTER,LP,1
CD,BOND,1
CD,OPTION,1
VINYL,LP,1
BOND,OPTION,1
BOUILLON,SUGAR,1
BOUILLON,DIE,1
SUGAR,DIE,1
WISH,FUNNY,1
ICE,WAX,0
ICE,SOUP,0
ICE,STOCK,0
ICE,HERRING,0
ICE,PLATTER,0
ICE,CD,0
ICE,VINYL,0
ICE,BOND,0
ICE,LP,0
ICE,WISH,0
ICE,OPTION,0
ICE,FUNNY,0
WAX,SOUP,0
WAX,STOCK,0
WAX,HERRING,0
WAX,CD,0
WAX,BOND,0
WAX,BOUILLON,0
WAX,SUGAR,0
WAX,WISH,0
WAX,OPTION,0
WAX,DIE,0
WAX,FUNNY,0
SOUP,STOCK,0
SOUP,PLATTER,0
SOUP,CD,0
SOUP,VINYL,0
SOUP,BOND,0
SOUP,BOUILLON,0
SOUP,LP,0
SOUP,SUGAR,0
SOUP,OPTION,0
SOUP,DIE,0
STOCK,HERRING,0
STOCK,PLATTER,0
STOCK,VINYL,0
STOCK,BOUILLON,0
STOCK,LP,0
STOCK,SUGAR,0
STOCK,WISH,0
STOCK,DIE,0
STOCK,FUNNY,0
HERRING,PLATTER,0
HERRING,CD,0
HERRING,VINYL,0
HERRING,BOND,0
HERRING,BOUILLON,0
HERRING,LP,0
HERRING,SUGAR,0
HERRING,OPTION,0
HERRING,DIE,0
PLATTER,CD,0
PLATTER,BOND,0
PLATTER,BOUILLON,0
PLATTER,SUGAR,0
PLATTER,WISH,0
PLATTER,OPTION,0
PLATTER,DIE,0
PLATTER,FUNNY,0
CD,VINYL,0
CD,BOUILLON,0
CD,LP,0
CD,SUGAR,0
CD,WISH,0
CD,DIE,0
CD,FUNNY,0
VINYL,BOND,0
VINYL,BOUILLON,0
VINYL,SUGAR,0
VINYL,WISH,0
VINYL,OPTION,0
VINYL,DIE,0
VINYL,FUNNY,0
BOND,BOUILLON,0
BOND,LP,0
BOND,SUGAR,0
BOND,WISH,0
BOND,DIE,0
BOND,FUNNY,0
BOUILLON,LP,0
BOUILLON,WISH,0
BOUILLON,OPTION,0
BOUILLON,FUNNY,0
LP,SUGAR,0
LP,WISH,0
LP,OPTION,0
LP,DIE,0
LP,FUNNY,0
SUGAR,WISH,0
SUGAR,OPTION,0
SUGAR,FUNNY,0
WISH,OPTION,0
WISH,DIE,0
OPTION,DIE,0
OPTION,FUNNY,0
DIE,FUNNY,0
BING,WORD,1
BING,EDGE,1
BING,SURFACE,1
CAMP,DIVISION,1
CAMP,WING,1
CAMP,FACTION,1
PING,CHIME,1
PING,DING,1
PING,RING,1
RAT,SING,1
RAT,SNITCH,1
RAT,SQUEAL,1
WORD,EDGE,1
WORD,SURFACE,1
SING,SNITCH,1
SING,SQUEAL,1
DIVISION,WING,1
DIVISION,FACTION,1
CHIME,DING,1
CHIME,RING,1
WING,FACTION,1
EDGE,SURFACE,1
DING,RING,1
SNITCH,SQUEAL,1
BING,CAMP,0
BING,PING,0
BING,RAT,0
BING,SING,0
BING,DIVISION,0
BING,CHIME,0
BING,WING,0
BING,DING,0
BING,SNITCH,0
BING,RING,0
BING,SQUEAL,0
BING,FACTION,0
CAMP,PING,0
CAMP,RAT,0
CAMP,WORD,0
CAMP,SING,0
CAMP,CHIME,0
CAMP,EDGE,0
CAMP,DING,0
CAMP,SNITCH,0
CAMP,SURFACE,0
CAMP,RING,0
CAMP,SQUEAL,0
PING,RAT,0
PING,WORD,0
PING,SING,0
PING,DIVISION,0
PING,WING,0
PING,EDGE,0
PING,SNITCH,0
PING,SURFACE,0
PING,SQUEAL,0
PING,FACTION,0
RAT,WORD,0
RAT,DIVISION,0
RAT,CHIME,0
RAT,WING,0
RAT,EDGE,0
RAT,DING,0
RAT,SURFACE,0
RAT,RING,0
RAT,FACTION,0
WORD,SING,0
WORD,DIVISION,0
WORD,CHIME,0
WORD,WING,0
WORD,DING,0
WORD,SNITCH,0
WORD,RING,0
WORD,SQUEAL,0
WORD,FACTION,0
SING,DIVISION,0
SING,CHIME,0
SING,WING,0
SING,EDGE,0
SING,DING,0
SING,SURFACE,0
SING,RING,0
SING,FACTION,0
DIVISION,CHIME,0
DIVISION,EDGE,0
DIVISION,DING,0
DIVISION,SNITCH,0
DIVISION,SURFACE,0
DIVISION,RING,0
DIVISION,SQUEAL,0
CHIME,WING,0
CHIME,EDGE,0
CHIME,SNITCH,0
CHIME,SURFACE,0
CHIME,SQUEAL,0
CHIME,FACTION,0
WING,EDGE,0
WING,DING,0
WING,SNITCH,0
WING,SURFACE,0
WING,RING,0
WING,SQUEAL,0
EDGE,DING,0
EDGE,SNITCH,0
EDGE,RING,0
EDGE,SQUEAL,0
EDGE,FACTION,0
DING,SNITCH,0
DING,SURFACE,0
DING,SQUEAL,0
DING,FACTION,0
SNITCH,SURFACE,0
SNITCH,RING,0
SNITCH,FACTION,0
SURFACE,RING,0
SURFACE,SQUEAL,0
SURFACE,FACTION,0
RING,SQUEAL,0
RING,FACTION,0
SQUEAL,FACTION,0
WAFFLE,WEDGE,1
WAFFLE,CURLY,1
WAFFLE,SHOESTRING,1
TOWEL,UMBRELLA,1
TOWEL,FLIP-FLOP,1
TOWEL,SUNSCREEN,1
YO-YO,HEDGE,1
YO-YO,WAVER,1
YO-YO,SEE-SAW,1
MARY,MULE,1
MARY,BREEZE,1
MARY,RUSSIAN,1
HEDGE,WAVER,1
HEDGE,SEE-SAW,1
WEDGE,CURLY,1
WEDGE,SHOESTRING,1
UMBRELLA,FLIP-FLOP,1
UMBRELLA,SUNSCREEN,1
MULE,BREEZE,1
MULE,RUSSIAN,1
FLIP-FLOP,SUNSCREEN,1
BREEZE,RUSSIAN,1
WAVER,SEE-SAW,1
CURLY,SHOESTRING,1
WAFFLE,TOWEL,0
WAFFLE,YO-YO,0
WAFFLE,MARY,0
WAFFLE,HEDGE,0
WAFFLE,UMBRELLA,0
WAFFLE,MULE,0
WAFFLE,FLIP-FLOP,0
WAFFLE,BREEZE,0
WAFFLE,WAVER,0
WAFFLE,RUSSIAN,0
WAFFLE,SUNSCREEN,0
WAFFLE,SEE-SAW,0
TOWEL,YO-YO,0
TOWEL,MARY,0
TOWEL,HEDGE,0
TOWEL,WEDGE,0
TOWEL,MULE,0
TOWEL,BREEZE,0
TOWEL,WAVER,0
TOWEL,CURLY,0
TOWEL,RUSSIAN,0
TOWEL,SHOESTRING,0
TOWEL,SEE-SAW,0
YO-YO,MARY,0
YO-YO,WEDGE,0
YO-YO,UMBRELLA,0
YO-YO,MULE,0
YO-YO,FLIP-FLOP,0
YO-YO,BREEZE,0
YO-YO,CURLY,0
YO-YO,RUSSIAN,0
YO-YO,SHOESTRING,0
YO-YO,SUNSCREEN,0
MARY,HEDGE,0
MARY,WEDGE,0
MARY,UMBRELLA,0
MARY,FLIP-FLOP,0
MARY,WAVER,0
MARY,CURLY,0
MARY,SHOESTRING,0
MARY,SUNSCREEN,0
MARY,SEE-SAW,0
HEDGE,WEDGE,0
HEDGE,UMBRELLA,0
HEDGE,MULE,0
HEDGE,FLIP-FLOP,0
HEDGE,BREEZE,0
HEDGE,CURLY,0
HEDGE,RUSSIAN,0
HEDGE,SHOESTRING,0
HEDGE,SUNSCREEN,0
WEDGE,UMBRELLA,0
WEDGE,MULE,0
WEDGE,FLIP-FLOP,0
WEDGE,BREEZE,0
WEDGE,WAVER,0
WEDGE,RUSSIAN,0
WEDGE,SUNSCREEN,0
WEDGE,SEE-SAW,0
UMBRELLA,MULE,0
UMBRELLA,BREEZE,0
UMBRELLA,WAVER,0
UMBRELLA,CURLY,0
UMBRELLA,RUSSIAN,0
UMBRELLA,SHOESTRING,0
UMBRELLA,SEE-SAW,0
MULE,FLIP-FLOP,0
MULE,WAVER,0
MULE,CURLY,0
MULE,SHOESTRING,0
MULE,SUNSCREEN,0
MULE,SEE-SAW,0
FLIP-FLOP,BREEZE,0
FLIP-FLOP,WAVER,0
FLIP-FLOP,CURLY,0
FLIP-FLOP,RUSSIAN,0
FLIP-FLOP,SHOESTRING,0
FLIP-FLOP,SEE-SAW,0
BREEZE,WAVER,0
BREEZE,CURLY,0
BREEZE,SHOESTRING,0
BREEZE,SUNSCREEN,0
BREEZE,SEE-SAW,0
WAVER,CURLY,0
WAVER,RUSSIAN,0
WAVER,SHOESTRING,0
WAVER,SUNSCREEN,0
CURLY,RUSSIAN,0
CURLY,SUNSCREEN,0
CURLY,SEE-SAW,0
RUSSIAN,SHOESTRING,0
RUSSIAN,SUNSCREEN,0
RUSSIAN,SEE-SAW,0
SHOESTRING,SUNSCREEN,0
SHOESTRING,SEE-SAW,0
SUNSCREEN,SEE-SAW,0
COMPOSE,SEND,1
COMPOSE,FORWARD,1
COMPOSE,REPLY ALL,1
DIVINE,SKETCH,1
DIVINE,PROP,1
DIVINE,BLACK,1
EXERCISE,FRESH AIR,1
EXERCISE,DIET,1
EXERCISE,SLEEP,1
SEND,FORWARD,1
SEND,REPLY ALL,1
FRESH AIR,DIET,1
FRESH AIR,SLEEP,1
FORWARD,REPLY ALL,1
SERIAL,WTF,1
SERIAL,UP FIRST,1
SERIAL,RADIOLAB,1
SKETCH,PROP,1
SKETCH,BLACK,1
WTF,UP FIRST,1
WTF,RADIOLAB,1
PROP,BLACK,1
UP FIRST,RADIOLAB,1
DIET,SLEEP,1
COMPOSE,DIVINE,0
COMPOSE,EXERCISE,0
COMPOSE,FRESH AIR,0
COMPOSE,SERIAL,0
COMPOSE,SKETCH,0
COMPOSE,WTF,0
COMPOSE,PROP,0
COMPOSE,UP FIRST,0
COMPOSE,DIET,0
COMPOSE,BLACK,0
COMPOSE,RADIOLAB,0
COMPOSE,SLEEP,0
DIVINE,EXERCISE,0
DIVINE,SEND,0
DIVINE,FRESH AIR,0
DIVINE,FORWARD,0
DIVINE,SERIAL,0
DIVINE,WTF,0
DIVINE,UP FIRST,0
DIVINE,DIET,0
DIVINE,RADIOLAB,0
DIVINE,SLEEP,0
DIVINE,REPLY ALL,0
EXERCISE,SEND,0
EXERCISE,FORWARD,0
EXERCISE,SERIAL,0
EXERCISE,SKETCH,0
EXERCISE,WTF,0
EXERCISE,PROP,0
EXERCISE,UP FIRST,0
EXERCISE,BLACK,0
EXERCISE,RADIOLAB,0
EXERCISE,REPLY ALL,0
SEND,FRESH AIR,0
SEND,SERIAL,0
SEND,SKETCH,0
SEND,WTF,0
SEND,PROP,0
SEND,UP FIRST,0
SEND,DIET,0
SEND,BLACK,0
SEND,RADIOLAB,0
SEND,SLEEP,0
FRESH AIR,FORWARD,0
FRESH AIR,SERIAL,0
FRESH AIR,SKETCH,0
FRESH AIR,WTF,0
FRESH AIR,PROP,0
FRESH AIR,UP FIRST,0
FRESH AIR,BLACK,0
FRESH AIR,RADIOLAB,0
FRESH AIR,REPLY ALL,0
FORWARD,SERIAL,0
FORWARD,SKETCH,0
FORWARD,WTF,0
FORWARD,PROP,0
FORWARD,UP FIRST,0
FORWARD,DIET,0
FORWARD,BLACK,0
FORWARD,RADIOLAB,0
FORWARD,SLEEP,0
SERIAL,SKETCH,0
SERIAL,PROP,0
SERIAL,DIET,0
SERIAL,BLACK,0
SERIAL,SLEEP,0
SERIAL,REPLY ALL,0
SKETCH,WTF,0
SKETCH,UP FIRST,0
SKETCH,DIET,0
SKETCH,RADIOLAB,0
SKETCH,SLEEP,0
SKETCH,REPLY ALL,0
WTF,PROP,0
WTF,DIET,0
WTF,BLACK,0
WTF,SLEEP,0
WTF,REPLY ALL,0
PROP,UP FIRST,0
PROP,DIET,0
PROP,RADIOLAB,0
PROP,SLEEP,0
PROP,REPLY ALL,0
UP FIRST,DIET,0
UP FIRST,BLACK,0
UP FIRST,SLEEP,0
UP FIRST,REPLY ALL,0
DIET,BLACK,0
DIET,RADIOLAB,0
DIET,REPLY ALL,0
BLACK,RADIOLAB,0
BLACK,SLEEP,0
BLACK,REPLY ALL,0
RADIOLAB,SLEEP,0
RADIOLAB,REPLY ALL,0
SLEEP,REPLY ALL,0
DILL,SAGE,1
DILL,NUTMEG,1
DILL,ANISE,1
SPEAR,CLUB,1
SPEAR,MACE,1
SPEAR,SWORD,1
SECRET,DEGREE,1
SECRET,AXE,1
SECRET,OLD SPICE,1
CLUB,MACE,1
CLUB,SWORD,1
QUICK,BRIGHT,1
QUICK,SHARP,1
QUICK,SMART,1
DEGREE,AXE,1
DEGREE,OLD SPICE,1
SAGE,NUTMEG,1
SAGE,ANISE,1
AXE,OLD SPICE,1
MACE,SWORD,1
BRIGHT,SHARP,1
BRIGHT,SMART,1
NUTMEG,ANISE,1
SHARP,SMART,1
DILL,SPEAR,0
DILL,SECRET,0
DILL,CLUB,0
DILL,QUICK,0
DILL,DEGREE,0
DILL,AXE,0
DILL,MACE,0
DILL,BRIGHT,0
DILL,SHARP,0
DILL,SWORD,0
DILL,SMART,0
DILL,OLD SPICE,0
SPEAR,SECRET,0
SPEAR,QUICK,0
SPEAR,DEGREE,0
SPEAR,SAGE,0
SPEAR,AXE,0
SPEAR,BRIGHT,0
SPEAR,NUTMEG,0
SPEAR,SHARP,0
SPEAR,ANISE,0
SPEAR,SMART,0
SPEAR,OLD SPICE,0
SECRET,CLUB,0
SECRET,QUICK,0
SECRET,SAGE,0
SECRET,MACE,0
SECRET,BRIGHT,0
SECRET,NUTMEG,0
SECRET,SHARP,0
SECRET,SWORD,0
SECRET,ANISE,0
SECRET,SMART,0
CLUB,QUICK,0
CLUB,DEGREE,0
CLUB,SAGE,0
CLUB,AXE,0
CLUB,BRIGHT,0
CLUB,NUTMEG,0
CLUB,SHARP,0
CLUB,ANISE,0
CLUB,SMART,0
CLUB,OLD SPICE,0
QUICK,DEGREE,0
QUICK,SAGE,0
QUICK,AXE,0
QUICK,MACE,0
QUICK,NUTMEG,0
QUICK,SWORD,0
QUICK,ANISE,0
QUICK,OLD SPICE,0
DEGREE,SAGE,0
DEGREE,MACE,0
DEGREE,BRIGHT,0
DEGREE,NUTMEG,0
DEGREE,SHARP,0
DEGREE,SWORD,0
DEGREE,ANISE,0
DEGREE,SMART,0
SAGE,AXE,0
SAGE,MACE,0
SAGE,BRIGHT,0
SAGE,SHARP,0
SAGE,SWORD,0
SAGE,SMART,0
SAGE,OLD SPICE,0
AXE,MACE,0
AXE,BRIGHT,0
AXE,NUTMEG,0
AXE,SHARP,0
AXE,SWORD,0
AXE,ANISE,0
AXE,SMART,0
MACE,BRIGHT,0
MACE,NUTMEG,0
MACE,SHARP,0
MACE,ANISE,0
MACE,SMART,0
MACE,OLD SPICE,0
BRIGHT,NUTMEG,0
BRIGHT,SWORD,0
BRIGHT,ANISE,0
BRIGHT,OLD SPICE,0
NUTMEG,SHARP,0
NUTMEG,SWORD,0
NUTMEG,SMART,0
NUTMEG,OLD SPICE,0
SHARP,SWORD,0
SHARP,ANISE,0
SHARP,OLD SPICE,0
SWORD,ANISE,0
SWORD,SMART,0
SWORD,OLD SPICE,0
ANISE,SMART,0
ANISE,OLD SPICE,0
SMART,OLD SPICE,0
KICK,BALL,1
KICK,BLAST,1
KICK,RIOT,1
BALL,BLAST,1
BALL,RIOT,1
BOOM,DOLLY,1
BOOM,TRIPOD,1
BOOM,LENS,1
ROOM,CLUE,1
ROOM,GRIP,1
ROOM,LIFE,1
SHORT,SPARE,1
SHORT,LIGHT,1
SHORT,THIN,1
CLUE,GRIP,1
CLUE,LIFE,1
SPARE,LIGHT,1
SPARE,THIN,1
BLAST,RIOT,1
DOLLY,TRIPOD,1
DOLLY,LENS,1
GRIP,LIFE,1
LIGHT,THIN,1
TRIPOD,LENS,1
KICK,BOOM,0
KICK,ROOM,0
KICK,SHORT,0
KICK,CLUE,0
KICK,SPARE,0
KICK,DOLLY,0
KICK,GRIP,0
KICK,LIFE,0
KICK,LIGHT,0
KICK,TRIPOD,0
KICK,THIN,0
KICK,LENS,0
BALL,BOOM,0
BALL,ROOM,0
BALL,SHORT,0
BALL,CLUE,0
BALL,SPARE,0
BALL,DOLLY,0
BALL,GRIP,0
BALL,LIFE,0
BALL,LIGHT,0
BALL,TRIPOD,0
BALL,THIN,0
BALL,LENS,0
BOOM,ROOM,0
BOOM,SHORT,0
BOOM,CLUE,0
BOOM,SPARE,0
BOOM,BLAST,0
BOOM,GRIP,0
BOOM,LIFE,0
BOOM,LIGHT,0
BOOM,RIOT,0
BOOM,THIN,0
ROOM,SHORT,0
ROOM,SPARE,0
ROOM,BLAST,0
ROOM,DOLLY,0
ROOM,LIGHT,0
ROOM,RIOT,0
ROOM,TRIPOD,0
ROOM,THIN,0
ROOM,LENS,0
SHORT,CLUE,0
SHORT,BLAST,0
SHORT,DOLLY,0
SHORT,GRIP,0
SHORT,LIFE,0
SHORT,RIOT,0
SHORT,TRIPOD,0
SHORT,LENS,0
CLUE,SPARE,0
CLUE,BLAST,0
CLUE,DOLLY,0
CLUE,LIGHT,0
CLUE,RIOT,0
CLUE,TRIPOD,0
CLUE,THIN,0
CLUE,LENS,0
SPARE,BLAST,0
SPARE,DOLLY,0
SPARE,GRIP,0
SPARE,LIFE,0
SPARE,RIOT,0
SPARE,TRIPOD,0
SPARE,LENS,0
BLAST,DOLLY,0
BLAST,GRIP,0
BLAST,LIFE,0
BLAST,LIGHT,0
BLAST,TRIPOD,0
BLAST,THIN,0
BLAST,LENS,0
DOLLY,GRIP,0
DOLLY,LIFE,0
DOLLY,LIGHT,0
DOLLY,RIOT,0
DOLLY,THIN,0
GRIP,LIGHT,0
GRIP,RIOT,0
GRIP,TRIPOD,0
GRIP,THIN,0
GRIP,LENS,0
LIFE,LIGHT,0
LIFE,RIOT,0
LIFE,TRIPOD,0
LIFE,THIN,0
LIFE,LENS,0
LIGHT,RIOT,0
LIGHT,TRIPOD,0
LIGHT,LENS,0
RIOT,TRIPOD,0
RIOT,THIN,0
RIOT,LENS,0
TRIPOD,THIN,0
THIN,LENS,0
FORD,GRANT,1
FORD,WILSON,1
FORD,LINCOLN,1
AUTO,POST,1
AUTO,SUB,1
AUTO,SEMI,1
SCOUT,COACH,1
SCOUT,GM,1
SCOUT,PLAYER,1
POST,SUB,1
POST,SEMI,1
BMW,SUBARU,1
BMW,JAGUAR,1
BMW,HONDA,1
GRANT,WILSON,1
GRANT,LINCOLN,1
SUB,SEMI,1
SUBARU,JAGUAR,1
SUBARU,HONDA,1
COACH,GM,1
COACH,PLAYER,1
JAGUAR,HONDA,1
GM,PLAYER,1
WILSON,LINCOLN,1
FORD,AUTO,0
FORD,SCOUT,0
FORD,POST,0
FORD,BMW,0
FORD,SUB,0
FORD,SUBARU,0
FORD,COACH,0
FORD,JAGUAR,0
FORD,SEMI,0
FORD,GM,0
FORD,HONDA,0
FORD,PLAYER,0
AUTO,SCOUT,0
AUTO,BMW,0
AUTO,GRANT,0
AUTO,SUBARU,0
AUTO,COACH,0
AUTO,JAGUAR,0
AUTO,GM,0
AUTO,HONDA,0
AUTO,WILSON,0
AUTO,PLAYER,0
AUTO,LINCOLN,0
SCOUT,POST,0
SCOUT,BMW,0
SCOUT,GRANT,0
SCOUT,SUB,0
SCOUT,SUBARU,0
SCOUT,JAGUAR,0
SCOUT,SEMI,0
SCOUT,HONDA,0
SCOUT,WILSON,0
SCOUT,LINCOLN,0
POST,BMW,0
POST,GRANT,0
POST,SUBARU,0
POST,COACH,0
POST,JAGUAR,0
POST,GM,0
POST,HONDA,0
POST,WILSON,0
POST,PLAYER,0
POST,LINCOLN,0
BMW,GRANT,0
BMW,SUB,0
BMW,COACH,0
BMW,SEMI,0
BMW,GM,0
BMW,WILSON,0
BMW,PLAYER,0
BMW,LINCOLN,0
GRANT,SUB,0
GRANT,SUBARU,0
GRANT,COACH,0
GRANT,JAGUAR,0
GRANT,SEMI,0
GRANT,GM,0
GRANT,HONDA,0
GRANT,PLAYER,0
SUB,SUBARU,0
SUB,COACH,0
SUB,JAGUAR,0
SUB,GM,0
SUB,HONDA,0
SUB,WILSON,0
SUB,PLAYER,0
SUB,LINCOLN,0
SUBARU,COACH,0
SUBARU,SEMI,0
SUBARU,GM,0
SUBARU,WILSON,0
SUBARU,PLAYER,0
SUBARU,LINCOLN,0
COACH,JAGUAR,0
COACH,SEMI,0
COACH,HONDA,0
COACH,WILSON,0
COACH,LINCOLN,0
JAGUAR,SEMI,0
JAGUAR,GM,0
JAGUAR,WILSON,0
JAGUAR,PLAYER,0
JAGUAR,LINCOLN,0
SEMI,GM,0
SEMI,HONDA,0
SEMI,WILSON,0
SEMI,PLAYER,0
SEMI,LINCOLN,0
GM,HONDA,0
GM,WILSON,0
GM,LINCOLN,0
HONDA,WILSON,0
HONDA,PLAYER,0
HONDA,LINCOLN,0
WILSON,PLAYER,0
PLAYER,LINCOLN,0
STAMP,FEATURE,1
STAMP,HALLMARK,1
STAMP,TRAIT,1
WORD,LETTER,1
WORD,SENTENCE,1
WORD,PARAGRAPH,1
CLOWN,CARD,1
CLOWN,JOKER,1
CLOWN,CUTUP,1
TEA,BOOK,1
TEA,TREE,1
TEA,TABLE,1
BOOK,TREE,1
BOOK,TABLE,1
CARD,JOKER,1
CARD,CUTUP,1
LETTER,SENTENCE,1
LETTER,PARAGRAPH,1
FEATURE,HALLMARK,1
FEATURE,TRAIT,1
SENTENCE,PARAGRAPH,1
HALLMARK,TRAIT,1
TREE,TABLE,1
JOKER,CUTUP,1
STAMP,WORD,0
STAMP,CLOWN,0
STAMP,TEA,0
STAMP,BOOK,0
STAMP,CARD,0
STAMP,LETTER,0
STAMP,SENTENCE,0
STAMP,TREE,0
STAMP,JOKER,0
STAMP,TABLE,0
STAMP,CUTUP,0
STAMP,PARAGRAPH,0
WORD,CLOWN,0
WORD,TEA,0
WORD,BOOK,0
WORD,CARD,0
WORD,FEATURE,0
WORD,HALLMARK,0
WORD,TREE,0
WORD,JOKER,0
WORD,TRAIT,0
WORD,TABLE,0
WORD,CUTUP,0
CLOWN,TEA,0
CLOWN,BOOK,0
CLOWN,LETTER,0
CLOWN,FEATURE,0
CLOWN,SENTENCE,0
CLOWN,HALLMARK,0
CLOWN,TREE,0
CLOWN,TRAIT,0
CLOWN,TABLE,0
CLOWN,PARAGRAPH,0
TEA,CARD,0
TEA,LETTER,0
TEA,FEATURE,0
TEA,SENTENCE,0
TEA,HALLMARK,0
TEA,JOKER,0
TEA,TRAIT,0
TEA,CUTUP,0
TEA,PARAGRAPH,0
BOOK,CARD,0
BOOK,LETTER,0
BOOK,FEATURE,0
BOOK,SENTENCE,0
BOOK,HALLMARK,0
BOOK,JOKER,0
BOOK,TRAIT,0
BOOK,CUTUP,0
BOOK,PARAGRAPH,0
CARD,LETTER,0
CARD,FEATURE,0
CARD,SENTENCE,0
CARD,HALLMARK,0
CARD,TREE,0
CARD,TRAIT,0
